Date,Open,High,Low,Close,Volume
9/13/2021,36608.45,36724.85,36327.05,36471.8,82205571
9/14/2021,36639.95,36756,36529.65,36613.05,109343491
9/15/2021,36543.55,36949.7,36496.05,36852.25,177854499
9/16/2021,36946,37720.15,36907.75,37668.6,423076588
9/17/2021,37929.5,38112.75,37396.05,37811.95,335066214
9/20/2021,37388.2,37802.75,37068.45,37145.7,152042291
9/21/2021,37238.4,37340.7,36525.95,37235.85,153954277
9/22/2021,37277.1,37328.6,36885.6,36944.65,106372965
9/23/2021,37241.25,37830.75,37216.15,37771.7,139137134
9/24/2021,37954,38112.6,37680,37830.3,138418570
9/27/2021,38054.75,38355.2,37968.2,38171.25,112955375
9/28/2021,38360,38377.25,37315.2,37945,200987747
9/29/2021,37601.1,37923.45,37371.05,37743,260519352
9/30/2021,37677.8,37884.85,37354.25,37425.1,235076302
10/1/2021,37140.4,37299.4,36876.35,37225.9,189209173
10/4/2021,37392.15,37670.7,37355.6,37579.65,146438070
10/5/2021,37499.8,37786.6,37364.75,37741,153094965
10/6/2021,37768.8,38106.85,37452,37521.55,204213956
10/7/2021,37894,37923.65,37650.25,37753.2,136415691
10/8/2021,37906.4,38105.2,37674.35,37775.25,168175930
10/11/2021,37782.75,38495.3,37744.65,38293.8,136093225
10/12/2021,38178.35,38609.6,38144.6,38521.5,201279829
10/13/2021,38735.3,38779.05,38502.7,38635.75,205858894
10/14/2021,38684.65,39375.05,38673,39340.9,249639376
10/18/2021,39794.25,39947.6,39569.55,39684.8,580029143
10/19/2021,39927.3,40011.15,39394.25,39540.5,274854608
10/20/2021,39545.45,39774.55,39292.8,39518.2,236894524
10/21/2021,39676.55,40200.45,39428.1,40030.2,271266226
10/22/2021,40192.65,40587.35,40149.55,40323.65,370521433
10/25/2021,40961.25,41829.6,40508.1,41192.4,476829654
10/26/2021,41057.75,41367.25,40829.15,41238.3,437106559
10/27/2021,41234.55,41347,40750,40874.35,322833423
10/28/2021,40915.15,40931.05,39350.2,39508.95,512721476
10/29/2021,39424.55,39775.25,38426.65,39115.6,341299932
11/1/2021,39432.15,39862.6,39120.65,39763.75,-
11/2/2021,39796.9,40107.6,39590.7,39938.45,265000402
11/3/2021,40040.65,40160.2,39304.85,39402.05,267471244
11/4/2021,39669.1,39734.7,39514.15,39573.7,38771464
11/8/2021,39674.05,39674.05,38932.15,39438.25,212859120
11/9/2021,39517.85,39560.6,39223.4,39368.8,203521905
11/10/2021,39206.2,39220.3,38873.8,39023.25,167942059
